sample_index,y_true,dominant_agent,dominant_pathway,dominant_weight,top_minus_second_weight_margin,normalized_weight_entropy,LocalRegionalAgent_weight,MultiViewAgent_weight,BilateralAgent_weight,TemporalSpatialAgent_weight,MetadataAgent_weight,AdaptiveControlAgent_weight
784,0,TemporalSpatialAgent,Temporal-Spatial,0.2289623840686912,0.01092328821863503,0.933070559225418,0.1933605617798212,0.21803909585005618,0.2108829566021662,0.2289623840686912,0.028594771546793213,0.12016023015247206
785,0,TemporalSpatialAgent,Temporal-Spatial,0.22558455382145234,0.010939930140283494,0.9336059636704915,0.20364474360077486,0.21464462368116885,0.20758565536643087,0.22558455382145234,0.02869482831855121,0.11984559521162183
786,0,TemporalSpatialAgent,Temporal-Spatial,0.22523741119397075,0.006366923678403302,0.9334953332868756,0.19474415343999016,0.21887048751556745,0.21233992887674835,0.22523741119397075,0.028856672462910907,0.11995134651081243
787,0,TemporalSpatialAgent,Temporal-Spatial,0.2283783557963813,0.009949465264935092,0.9367790092761008,0.18663500005424966,0.2052678107476113,0.2184288905314462,0.2283783557963813,0.029232018481607214,0.13205792438870445
788,0,TemporalSpatialAgent,Temporal-Spatial,0.2278365333055866,0.011501397623446707,0.9334880710257734,0.20208434242822915,0.21633513568213988,0.20404892659678325,0.2278365333055866,0.02834082369581071,0.12135423829145044
789,0,TemporalSpatialAgent,Temporal-Spatial,0.2311960791253683,0.0073493757027391915,0.9310065452755422,0.20151306792327178,0.2238467034226291,0.20114519891022617,0.2311960791253683,0.028787717065104412,0.11351123355340026
790,1,TemporalSpatialAgent,Temporal-Spatial,0.22547339043582534,0.011529569600669781,0.9329130870868614,0.20306090636405197,0.21156651859623785,0.21394382083515556,0.22547339043582534,0.028855162134103607,0.11710020163462573
791,0,TemporalSpatialAgent,Temporal-Spatial,0.2276189557613889,0.014552641884532702,0.9336552383453068,0.19657750709179447,0.2130663138768562,0.2122995961647544,0.2276189557613889,0.028354061688114513,0.12208356541709156
792,0,TemporalSpatialAgent,Temporal-Spatial,0.2272490473333905,0.010118743647291983,0.9297629015560016,0.1968878029609759,0.2171303036860985,0.2131292573695277,0.2272490473333905,0.0255243994419941,0.1200791892080131
793,1,TemporalSpatialAgent,Temporal-Spatial,0.2679140941301975,0.03645985055478623,0.9367017001918986,0.23145424357541128,0.14112265580301026,0.19440032989607875,0.2679140941301975,0.042965987972622216,0.12214268862268005
794,0,TemporalSpatialAgent,Temporal-Spatial,0.220256170604304,0.00826158878909769,0.9370271393755417,0.2064263189205865,0.2091584559318193,0.2119945818152063,0.220256170604304,0.0313399212502891,0.1208245514777948
795,0,TemporalSpatialAgent,Temporal-Spatial,0.22980746373734906,0.012722686812610101,0.9364417422176123,0.20599024060585766,0.21708477692473896,0.19394274913309095,0.22980746373734906,0.03119414081143001,0.12198062878753332
796,0,TemporalSpatialAgent,Temporal-Spatial,0.22220002917136542,0.009252663278759177,0.9365776561803167,0.20453306053950862,0.21294736589260624,0.20955045299025063,0.22220002917136542,0.031434560172600406,0.11933453123366881
797,0,TemporalSpatialAgent,Temporal-Spatial,0.2279566856310578,0.013545211978810034,0.9344848906478169,0.19834221157256468,0.21441147365224777,0.20884156381091717,0.2279566856310578,0.029336835418424814,0.12111122991478776
798,0,TemporalSpatialAgent,Temporal-Spatial,0.21918155880675566,0.004998353221087104,0.9354018148249313,0.20315879600069944,0.21418320558566856,0.21087567944876176,0.21918155880675566,0.029132040781813306,0.12346871937630133
799,0,TemporalSpatialAgent,Temporal-Spatial,0.23967672504193224,0.031184229450831186,0.9344613019668583,0.20849249559110106,0.18906046577761035,0.20755201720019156,0.23967672504193224,0.028930092280651007,0.12628820410851374
800,0,TemporalSpatialAgent,Temporal-Spatial,0.2220296598964404,0.0021368131690598924,0.9313577798348421,0.1956953351926678,0.21989284672738052,0.21486490182728538,0.2220296598964404,0.02661256237254921,0.12090469398367676
801,0,TemporalSpatialAgent,Temporal-Spatial,0.2321017878541491,0.010997938973700994,0.9281037972120914,0.1893424489102939,0.2211038488804481,0.21620820910324498,0.2321017878541491,0.02609068994998521,0.11515301530187884
802,0,TemporalSpatialAgent,Temporal-Spatial,0.2241539006243553,0.006417705611640623,0.9341847547438602,0.2006926608658583,0.2093774169612048,0.21773619501271468,0.2241539006243553,0.029699272685020112,0.11834055385084676
803,1,BilateralAgent,Bilateral,0.24163261199543587,0.03813523768488111,0.9387239742666501,0.20349737431055476,0.19027405668326317,0.24163261199543587,0.19838373435397386,0.03095193876279701,0.13526028389397535
804,0,TemporalSpatialAgent,Temporal-Spatial,0.22681593220324578,0.0137276319496962,0.9347706606225562,0.20597591033877424,0.20271414977935587,0.21308830025354958,0.22681593220324578,0.02913286365667971,0.12227284376839484
805,0,TemporalSpatialAgent,Temporal-Spatial,0.22626528219817832,0.013471554585891693,0.9335192425779876,0.20401678343188723,0.21007343658285982,0.21279372761228663,0.22626528219817832,0.029262571119556005,0.11758819905523202
806,0,TemporalSpatialAgent,Temporal-Spatial,0.2280584654281767,0.01752860495026401,0.9344654263328835,0.202782137668901,0.2086208739089695,0.2105298604779127,0.2280584654281767,0.0293141314205445,0.1206945310954955
807,0,TemporalSpatialAgent,Temporal-Spatial,0.22161705120038505,0.008025471617119001,0.9371776393283953,0.20097497190091876,0.21359157958326605,0.21140178018154016,0.22161705120038505,0.03163047780674871,0.12078413932714142
808,0,TemporalSpatialAgent,Temporal-Spatial,0.2268452989203677,0.01592782931193612,0.9344175853193276,0.20084365290257908,0.21072118373416437,0.21091746960843158,0.2268452989203677,0.028982676597393214,0.12168971823706416
809,0,TemporalSpatialAgent,Temporal-Spatial,0.22534072343205852,0.01409473415033044,0.9353675971445148,0.19881541078615847,0.21124598928172808,0.21023702864614888,0.22534072343205852,0.028802340426115215,0.12555850742779084
810,0,TemporalSpatialAgent,Temporal-Spatial,0.2246487076084684,0.009796744411699504,0.9333403224866815,0.20144754662817257,0.21192356291646708,0.21485196319676889,0.2246487076084684,0.028934375509075412,0.11819384414104774
811,0,TemporalSpatialAgent,Temporal-Spatial,0.23014821575321487,0.013698946355766711,0.9351917211199181,0.18528426413695093,0.21418273459206005,0.21644926939744816,0.23014821575321487,0.029938524063683705,0.12399699205664233
812,0,TemporalSpatialAgent,Temporal-Spatial,0.22630048464547384,0.011188513853920223,0.9342340914342472,0.20405148996642672,0.21511197079155361,0.20288588081439043,0.22630048464547384,0.028407524781602803,0.12324264900055261
813,0,TemporalSpatialAgent,Temporal-Spatial,0.23747077778912112,0.023674519459393195,0.930082707012024,0.20132028289607662,0.21379625832972793,0.20993016379237003,0.23747077778912112,0.029942503048701705,0.10754001414400262
814,0,BilateralAgent,Bilateral,0.2282349918112042,0.01506499157326932,0.9358942975304269,0.2131700002379349,0.20321607202690778,0.2282349918112042,0.2019909007118109,0.029949780288606415,0.12343825492353586
815,0,TemporalSpatialAgent,Temporal-Spatial,0.2277055206428008,0.007614640306158105,0.9360292661957431,0.1844004137551372,0.2200908803366427,0.21082763975105798,0.2277055206428008,0.029896256167817815,0.12707928934654367
816,0,TemporalSpatialAgent,Temporal-Spatial,0.22208197367651647,0.010298824064510298,0.939598256778019,0.21178314961200617,0.20688496242906596,0.19370382456716576,0.22208197367651647,0.03042855630453161,0.13511753341071406
817,0,MultiViewAgent,Multi-View,0.2230455207234063,0.0025303180069742026,0.9330750377877635,0.20174420000385637,0.2230455207234063,0.2205152027164321,0.20320213078511679,0.02710521483765391,0.12438773093353446
818,1,TemporalSpatialAgent,Temporal-Spatial,0.21790296184270955,0.009530469892271604,0.9398482231805677,0.20810767983444567,0.20837249195043794,0.19689400787315345,0.21790296184270955,0.029542363810475307,0.13918049468877813
819,0,TemporalSpatialAgent,Temporal-Spatial,0.2258531839352082,0.009975278047913927,0.9332671516423353,0.20103099147421288,0.21587790588729427,0.2102108630727844,0.2258531839352082,0.028967440860705615,0.11805961476979465
820,0,TemporalSpatialAgent,Temporal-Spatial,0.22326374097207535,0.008822209873514203,0.9340851383065454,0.20314120932449986,0.21004741908981056,0.21444153109856115,0.22326374097207535,0.02896525483189751,0.12014084468315553
821,0,TemporalSpatialAgent,Temporal-Spatial,0.2273530987375197,0.009257427266280815,0.9343500743091797,0.18616908371596574,0.21809567147123887,0.21556785507849227,0.2273530987375197,0.029118395652646612,0.12369589534413675
822,0,TemporalSpatialAgent,Temporal-Spatial,0.21691648022129723,0.004119389641749099,0.9372695063076346,0.2059662150700963,0.21279709057954813,0.20875114125653213,0.21691648022129723,0.030257457627683303,0.12531161524484283
823,0,TemporalSpatialAgent,Temporal-Spatial,0.23082846928973463,0.013858124246598102,0.9334413457275355,0.18848422090550612,0.21320029349624342,0.21697034504313653,0.23082846928973463,0.028810648980259704,0.12170602228511951
824,0,TemporalSpatialAgent,Temporal-Spatial,0.23868580786849614,0.00988933693451971,0.9230759850816846,0.18207167052050532,0.22879647093397643,0.2204803624114868,0.23868580786849614,0.026586907386005814,0.10337878087952955
825,0,TemporalSpatialAgent,Temporal-Spatial,0.2518831223921632,0.02240484481826366,0.9337364616591856,0.18363294569207494,0.22947827757389955,0.17055807158999015,0.2518831223921632,0.030062712738710008,0.13438487001316227
826,0,TemporalSpatialAgent,Temporal-Spatial,0.22989402295605113,0.01743364493589042,0.9308983723002852,0.20071571690225962,0.2124603780201607,0.2107788387781265,0.22989402295605113,0.026582445282491114,0.11956859806091097
827,0,TemporalSpatialAgent,Temporal-Spatial,0.24911744156594018,0.006927098403676196,0.9266174808123798,0.20447484832682786,0.24219034316226398,0.13798335727422176,0.24911744156594018,0.02744010679645091,0.13879390287429536
828,0,TemporalSpatialAgent,Temporal-Spatial,0.23177269935915173,0.011534462919511101,0.9361392365290212,0.18841148740420952,0.22023823643964063,0.20314846159276734,0.23177269935915173,0.030229314284966603,0.12619980091926422
829,0,TemporalSpatialAgent,Temporal-Spatial,0.22022708322809378,0.008018749202063108,0.9351646856076948,0.20663741237789135,0.20944528913143579,0.21220833402603068,0.22022708322809378,0.02920542018255911,0.12227646105398934
830,0,TemporalSpatialAgent,Temporal-Spatial,0.2266773943164606,0.011979288689125317,0.9337834379714884,0.20083920154852,0.2146981056273353,0.2090180696602498,0.2266773943164606,0.0289522502839416,0.1198149785634926
831,0,TemporalSpatialAgent,Temporal-Spatial,0.22562754548457287,0.008688833703915322,0.9334224217224387,0.20337284944905445,0.21693871178065754,0.20685171941860336,0.22562754548457287,0.029055733131558206,0.11815344073555353
832,0,TemporalSpatialAgent,Temporal-Spatial,0.22971553213230136,0.014400785861453297,0.9317908195691385,0.20166496610813775,0.21531474627084807,0.20981648066638345,0.22971553213230136,0.028763533003003806,0.11472474181932563
833,0,TemporalSpatialAgent,Temporal-Spatial,0.23099874417132557,0.007290609095701589,0.9337149371339702,0.18014422188707135,0.2142621002199805,0.22370813507562398,0.23099874417132557,0.03003504438776251,0.12085175425823615
834,0,LocalRegionalAgent,Local-Regional,0.21768875258629786,0.010531194984474912,0.9435033683958696,0.21768875258629786,0.20112173328979965,0.20715755760182294,0.20173181885808755,0.03289437054440731,0.13940576711958472
835,0,TemporalSpatialAgent,Temporal-Spatial,0.22095770012758775,0.007168307724812806,0.9356955545636828,0.21114425026849926,0.21378939240277495,0.20200162957140247,0.22095770012758775,0.029768630277393605,0.12233839735234203
836,0,TemporalSpatialAgent,Temporal-Spatial,0.2278292493516315,0.01198015184355214,0.9321341296694933,0.19786903222369717,0.21584909750807937,0.21313524144462417,0.2278292493516315,0.028471288225446614,0.11684609124652115
837,0,TemporalSpatialAgent,Temporal-Spatial,0.22424848922393806,0.0072930176439343075,0.9352607603516053,0.19859161134673586,0.20949353036507185,0.21695547158000375,0.22424848922393806,0.030065178034491907,0.12064571944975853
838,0,TemporalSpatialAgent,Temporal-Spatial,0.22169141889033678,0.008391003830162586,0.9343404458996031,0.20581016348467815,0.2111107208047014,0.2133004150601742,0.22169141889033678,0.02957256921215461,0.11851471254795494
839,0,TemporalSpatialAgent,Temporal-Spatial,0.24167494505465312,0.004704973775512211,0.9337341331482076,0.19941851865834298,0.14474005115395716,0.2369699712791409,0.24167494505465312,0.030065063100500215,0.14713145075340567
840,0,TemporalSpatialAgent,Temporal-Spatial,0.2242033079770539,0.011289390570140528,0.9344605190037528,0.2007421476600756,0.21291391740691337,0.2127727273069926,0.2242033079770539,0.029440141721177215,0.11992775792778736
841,0,TemporalSpatialAgent,Temporal-Spatial,0.22479657749386073,0.01237978258894773,0.9341259976905585,0.2037848845260668,0.2111375499303206,0.212416794904913,0.22479657749386073,0.029552726199028018,0.11831146694581086
842,0,TemporalSpatialAgent,Temporal-Spatial,0.22787700241172706,0.006721346212013618,0.9325486104572407,0.20425289462735527,0.22115565619971345,0.20089116219401434,0.22787700241172706,0.028869659938425506,0.11695362462876432
843,0,TemporalSpatialAgent,Temporal-Spatial,0.22377183479396204,0.014745159946831399,0.9373305897004246,0.20530372009720102,0.20902667484713064,0.20728664008278394,0.22377183479396204,0.030935231699153604,0.12367589847976881
844,0,TemporalSpatialAgent,Temporal-Spatial,0.2239667937062203,0.005545655448765008,0.9335662044763394,0.19326605474961228,0.2164857561675046,0.2184211382574553,0.2239667937062203,0.029398385195637013,0.11846187192357055
845,0,TemporalSpatialAgent,Temporal-Spatial,0.22415371632879783,0.010208186798258884,0.932675699819222,0.20444347467166712,0.21220539161958912,0.21394552953053894,0.22415371632879783,0.028756148364310303,0.11649573948509671
846,0,TemporalSpatialAgent,Temporal-Spatial,0.226564901332452,0.011395514260263695,0.9331531901172584,0.1998012883037912,0.2151693870721883,0.2105627636391114,0.226564901332452,0.028536929422557,0.1193647302299
847,1,TemporalSpatialAgent,Temporal-Spatial,0.22632579973279182,0.014053728334504939,0.9334241080518569,0.2023145662580079,0.2114939735891564,0.21227207139828688,0.22632579973279182,0.028879037179179213,0.11871455184257795
848,0,TemporalSpatialAgent,Temporal-Spatial,0.2219626244277636,0.00754217619839162,0.9383779197162042,0.19261095351689878,0.212114663026097,0.21442044822937198,0.2219626244277636,0.031147743734491515,0.12774356706537726
849,0,TemporalSpatialAgent,Temporal-Spatial,0.21524671582588567,0.0012557965560862916,0.9351436727970674,0.20544175326101688,0.21399091926979938,0.21331573644134239,0.21524671582588567,0.028910594707294714,0.12309428049466095
850,0,TemporalSpatialAgent,Temporal-Spatial,0.22497121354392136,0.009597218477736008,0.9336120136705662,0.20396576551199275,0.21537399506618535,0.20784761159266266,0.22497121354392136,0.028953353086644106,0.11888806119859373
851,0,TemporalSpatialAgent,Temporal-Spatial,0.2240013443864798,0.009421181537293238,0.9340661164396463,0.2028823134223746,0.21458016284918657,0.20995918627155907,0.2240013443864798,0.029192141992671113,0.11938485107772896
852,0,BilateralAgent,Bilateral,0.21343871953513288,0.0065740328136305315,0.9431446333096857,0.20483330257505236,0.20334234091818434,0.21343871953513288,0.20686468672150235,0.03247073673866571,0.13905021351146235
853,0,TemporalSpatialAgent,Temporal-Spatial,0.2308866493442528,0.009956458756240016,0.9309928828390115,0.2000494452170866,0.22093019058801278,0.20421918053164628,0.2308866493442528,0.027900488425145212,0.11601404589385635
854,0,TemporalSpatialAgent,Temporal-Spatial,0.22085260084639355,0.006929119907411879,0.9335048067564619,0.20404217889897575,0.21348795669547385,0.21392348093898167,0.22085260084639355,0.028692262428509006,0.11900152019166622
855,0,TemporalSpatialAgent,Temporal-Spatial,0.2260115995720732,0.011739842486726493,0.935089579506825,0.2008795571338701,0.2109504575377582,0.2142717570853467,0.2260115995720732,0.0309789230071911,0.1169077056637607
856,0,TemporalSpatialAgent,Temporal-Spatial,0.22308558834474096,0.006997280796780914,0.9339804701756461,0.19752563343499904,0.21608830754796005,0.21579054412391577,0.22308558834474096,0.029746813957302408,0.11776311259108173
857,0,TemporalSpatialAgent,Temporal-Spatial,0.22538785165023198,0.007144203498137214,0.9318592286681984,0.19835501791646587,0.21824364815209477,0.21244219504047568,0.22538785165023198,0.027920599260999397,0.11765068797973209
858,0,TemporalSpatialAgent,Temporal-Spatial,0.22769297360282312,0.012096023783499887,0.9362671364239381,0.20269797693277322,0.21559694981932323,0.20221940194346363,0.22769297360282312,0.031066028475854403,0.12072666922576242
859,0,TemporalSpatialAgent,Temporal-Spatial,0.27839205748555196,0.025817603504942777,0.8894127203297398,0.12960851897666173,0.2525744539806092,0.24412665757965654,0.27839205748555196,0.027206160144607507,0.06809215183291312
860,0,TemporalSpatialAgent,Temporal-Spatial,0.22488362711419618,0.01068098832542741,0.934782611434349,0.20067604393630345,0.21420263878876877,0.20911061877423617,0.22488362711419618,0.029200205290608912,0.12192686609588654
861,0,TemporalSpatialAgent,Temporal-Spatial,0.22643879800700498,0.0074774368339902975,0.9350218289722928,0.202106894226328,0.2007705154861832,0.21896136117301468,0.22643879800700498,0.029557061327388612,0.12216536978008063
862,0,TemporalSpatialAgent,Temporal-Spatial,0.2353754370292676,0.017195255883880517,0.9319004134969499,0.20188214030350488,0.1978247349293163,0.2181801811453871,0.2353754370292676,0.028268782765641515,0.11846872382688266
863,0,TemporalSpatialAgent,Temporal-Spatial,0.22380757693124856,0.011166067108371813,0.9365568340785467,0.20631500993990826,0.21264150982287675,0.20604813098740896,0.22380757693124856,0.03129802605738561,0.11988974626117183
864,0,TemporalSpatialAgent,Temporal-Spatial,0.22462067652458717,0.013585981326013796,0.936873720050689,0.20432577241554087,0.20698879291595565,0.21103469519857337,0.22462067652458717,0.03101762792346101,0.12201243502188204
865,0,TemporalSpatialAgent,Temporal-Spatial,0.2256638925666144,0.010505246719324707,0.9328364550246468,0.20073394207890108,0.21234093215554567,0.2151586458472897,0.2256638925666144,0.028794740827217814,0.11730784652443135
866,0,TemporalSpatialAgent,Temporal-Spatial,0.23353910765279123,0.018201685245427507,0.9358235349469096,0.18720149891435534,0.21533742240736373,0.20847868161099872,0.23353910765279123,0.030208569156599203,0.12523472025789184
867,1,TemporalSpatialAgent,Temporal-Spatial,0.22618344812355418,0.008913758219167511,0.9335939649775714,0.20212272734460957,0.21726968990438666,0.20585871448475707,0.22618344812355418,0.028807780047031096,0.11975764009566128
868,0,TemporalSpatialAgent,Temporal-Spatial,0.22900517841958815,0.014573705117091995,0.9309058342438302,0.20232674796519837,0.21443147330249615,0.21277986959278736,0.22900517841958815,0.028450393447241606,0.11300633727268833
869,0,TemporalSpatialAgent,Temporal-Spatial,0.22514041349773609,0.012209593258213802,0.9332829199719315,0.20216503808471364,0.21246266595089677,0.21293082023952228,0.22514041349773609,0.02877391743739291,0.11852714478973844
870,0,TemporalSpatialAgent,Temporal-Spatial,0.22515521678190728,0.01287695904596381,0.9339499000110798,0.20309773082055854,0.2110774358187417,0.21227825773594347,0.22515521678190728,0.02914410004446141,0.11924725879838755
871,0,TemporalSpatialAgent,Temporal-Spatial,0.22164758744149948,0.01147692313681481,0.9384913153626908,0.20146212679549416,0.21017066430468467,0.2093250016129723,0.22164758744149948,0.03137595813764801,0.12601866170770146
872,0,MultiViewAgent,Multi-View,0.22090638193431922,0.0011866123535897166,0.9365879305378546,0.18161722630079558,0.22090638193431922,0.2190265664417961,0.2197197695807295,0.030060520117047313,0.12866953562531244
873,0,TemporalSpatialAgent,Temporal-Spatial,0.2235488231673101,0.010157237635322697,0.9356595646068411,0.2035566311721582,0.2133915855319874,0.209900879034439,0.2235488231673101,0.0307876039620636,0.1188144771320415
874,0,TemporalSpatialAgent,Temporal-Spatial,0.23023570348423156,0.0168550424312941,0.9336775711091757,0.19548871067124385,0.21140707297520905,0.21338066105293746,0.23023570348423156,0.028949212179572605,0.12053863963680553
875,0,TemporalSpatialAgent,Temporal-Spatial,0.22092597826338206,0.007014382354436799,0.9335268949710752,0.20132776633374755,0.21391159590894526,0.21170230365974566,0.22092597826338206,0.027137131980996806,0.12499522385318272
876,0,TemporalSpatialAgent,Temporal-Spatial,0.22715821769253888,0.010944277897378007,0.9313112977435093,0.1996691499254103,0.21488646001013478,0.21621393979516088,0.22715821769253888,0.02873576916856061,0.11333646340819464
877,0,TemporalSpatialAgent,Temporal-Spatial,0.22546172228252712,0.010490521563550098,0.9358674382404988,0.19913042066046532,0.21497120071897702,0.20740687153465642,0.22546172228252712,0.029949926089701404,0.12307985871367272
878,0,TemporalSpatialAgent,Temporal-Spatial,0.22994436443187832,0.013262116524388995,0.9323617132100338,0.20073698471077583,0.21668224790748933,0.20593320928850423,0.22994436443187832,0.028244892222564204,0.11845830143878812
879,0,TemporalSpatialAgent,Temporal-Spatial,0.22254015313179892,0.004254954554671786,0.9369319099753037,0.20407492129017943,0.19870888066740372,0.21828519857712714,0.22254015313179892,0.030063000789122503,0.12632784554436832
880,0,TemporalSpatialAgent,Temporal-Spatial,0.2275962620147244,0.005119333398512421,0.9287292087896734,0.1946993036154087,0.2147134000272591,0.222476928616212,0.2275962620147244,0.0265756602704361,0.1139384454559596
881,0,TemporalSpatialAgent,Temporal-Spatial,0.21964441554965752,0.0020023798010216365,0.9344030540723048,0.19867107630385078,0.2176420357486359,0.21164971029952287,0.21964441554965752,0.028202450398391213,0.12419031169994176
882,0,TemporalSpatialAgent,Temporal-Spatial,0.2263001357479565,0.010138816462093386,0.934425195485859,0.2030271692857964,0.2025554123410517,0.2161613192858631,0.2263001357479565,0.0285788809735062,0.123377082365826
883,1,TemporalSpatialAgent,Temporal-Spatial,0.22798684616206052,0.010026293224375926,0.9323006095380466,0.19652408247806408,0.2179605529376846,0.2118758694318403,0.22798684616206052,0.028650668622132815,0.11700198036821775
884,0,TemporalSpatialAgent,Temporal-Spatial,0.2243911677206393,0.012868076319996008,0.9351016361744993,0.2039225833038126,0.2115230914006433,0.2085347362258878,0.2243911677206393,0.0292788093085164,0.1223496120405005
885,0,TemporalSpatialAgent,Temporal-Spatial,0.22445737296554105,0.014703157008802287,0.9368899589777091,0.20368159601378075,0.20971902693812094,0.20975421595673877,0.22445737296554105,0.03128502213553311,0.12110276599028542
886,0,TemporalSpatialAgent,Temporal-Spatial,0.22684104613522543,0.012013344910640211,0.9339979697430243,0.2010435551105887,0.21482770122458522,0.20869806451663284,0.22684104613522543,0.029301124718599504,0.11928850829436821
887,0,MultiViewAgent,Multi-View,0.21742681888947807,0.0029999051405503185,0.9359205800920767,0.20355293928078647,0.21742681888947807,0.21094860943579685,0.21442691374892775,0.02934195208296921,0.12430276656204144
888,0,TemporalSpatialAgent,Temporal-Spatial,0.22628986973260237,0.006078920411381,0.9292418651156226,0.20399459706952655,0.22021094932122137,0.212754775902195,0.22628986973260237,0.028418943526118512,0.10833086444833614
889,0,TemporalSpatialAgent,Temporal-Spatial,0.22871450135141208,0.019683755348778892,0.936489062720063,0.19971947100131618,0.2090307460026332,0.20446041746045568,0.22871450135141208,0.02909744765337051,0.12897741653081246
890,0,TemporalSpatialAgent,Temporal-Spatial,0.22512336712330194,0.010034902780023586,0.9362774259486423,0.19919309170446886,0.21508846434327836,0.21050425770705675,0.22512336712330194,0.031648632341621005,0.11844218678027323
891,0,TemporalSpatialAgent,Temporal-Spatial,0.2214248984983615,0.009044728545146208,0.9362990831984628,0.2051271160236837,0.2112452045264021,0.2123801699532153,0.2214248984983615,0.031418262967987,0.1184043480303504
892,0,TemporalSpatialAgent,Temporal-Spatial,0.22421029991019858,0.00933257608162441,0.9336542561720939,0.20371450097492508,0.20986170299489348,0.21487772382857417,0.22421029991019858,0.029165520441425695,0.11817025184998278
893,0,TemporalSpatialAgent,Temporal-Spatial,0.22935664332143513,0.007992536315000104,0.9327144445040323,0.1878141665348948,0.21402562612693193,0.22136410700643502,0.22935664332143513,0.029206094847123904,0.11823336216317902
894,0,BilateralAgent,Bilateral,0.24358348553831666,0.03314003806426141,0.9398641823291811,0.17394482716190182,0.21044344747405525,0.24358348553831666,0.19695103796868105,0.031625327938704505,0.14345187391834072
895,1,TemporalSpatialAgent,Temporal-Spatial,0.23203055553299556,0.01302941027056631,0.9350417627411344,0.18506180887346652,0.21900114526242925,0.21075977049433245,0.23203055553299556,0.030229348513305308,0.12291737132347093
896,0,TemporalSpatialAgent,Temporal-Spatial,0.2318589293745438,0.007939235069432504,0.9360447855326978,0.1867452150578613,0.2239196943051113,0.2000860048441626,0.2318589293745438,0.0301405468299865,0.1272496095883345
897,0,TemporalSpatialAgent,Temporal-Spatial,0.22403182966080976,0.0119608908149626,0.9360365538815144,0.19868586101554525,0.21169642096963265,0.21207093884584716,0.22403182966080976,0.029889577854631106,0.12362537165353403
898,0,TemporalSpatialAgent,Temporal-Spatial,0.23436734602236636,0.012979468713793713,0.9353456424834329,0.19867547785525524,0.22138787730857265,0.19597162054189154,0.23436734602236636,0.031795620186403806,0.11780205808551043
899,0,TemporalSpatialAgent,Temporal-Spatial,0.2267665034317076,0.015136227310182881,0.9360097314392651,0.2045250444592012,0.2116302761215247,0.2058449350161048,0.2267665034317076,0.0307336291598798,0.1204996118115818
900,0,TemporalSpatialAgent,Temporal-Spatial,0.22114017979073355,0.0034896471482288027,0.9356462348786121,0.19657605420338364,0.21167984933946415,0.21765053264250475,0.22114017979073355,0.029668875492708007,0.12328450853120593
901,0,TemporalSpatialAgent,Temporal-Spatial,0.23487449916618164,0.006031356193811399,0.9346435492238621,0.19680805394755624,0.18370336295614953,0.22884314297237024,0.23487449916618164,0.029837912110701404,0.12593302884704094
902,0,TemporalSpatialAgent,Temporal-Spatial,0.22815620388787275,0.009823940309666684,0.9367005263917728,0.20428972264467915,0.21833226357820607,0.19497831592433976,0.22815620388787275,0.031012497876702707,0.12323099608819962
903,0,TemporalSpatialAgent,Temporal-Spatial,0.22001890774218402,0.004396906366674447,0.9367591165488057,0.19982120185843627,0.21562200137550958,0.2119583136933711,0.22001890774218402,0.031025466582454912,0.12155410874804416
904,0,TemporalSpatialAgent,Temporal-Spatial,0.22591716469512438,0.016006015493020997,0.9357177636451359,0.20132477302464347,0.2087209708999325,0.20991114920210338,0.22591716469512438,0.02925989986179731,0.12486604231639904
905,0,TemporalSpatialAgent,Temporal-Spatial,0.2262193934817254,0.01225146188657783,0.9320002241772849,0.2019318575972467,0.21396793159514757,0.21237566682935258,0.2262193934817254,0.027959620634916114,0.11754552986161165
906,0,BilateralAgent,Bilateral,0.2293378408695771,0.011363377355971205,0.9355879782577465,0.1996280753208728,0.2179744635136059,0.2293378408695771,0.1935653299668352,0.0281073466522893,0.1313869436768197
907,0,TemporalSpatialAgent,Temporal-Spatial,0.2456347708264196,0.015802810749686397,0.9306344415281198,0.202157300947431,0.2298319600767332,0.1725936548105902,0.2456347708264196,0.0292059304640849,0.120576382874741
908,1,MultiViewAgent,Multi-View,0.2299263881774279,0.001845722189425275,0.9392828107875648,0.2080022835057653,0.2299263881774279,0.1561569116244235,0.2280806659880026,0.0322460986769344,0.1455876520274462
909,0,TemporalSpatialAgent,Temporal-Spatial,0.2189916178351951,0.00687397813831761,0.937312523607171,0.20516946007170528,0.20655914247687307,0.2121176396968775,0.2189916178351951,0.029824559912705415,0.12733758000664375
910,0,MultiViewAgent,Multi-View,0.22780415392922612,0.01084672793832589,0.9337347011163011,0.18589172684244193,0.22780415392922612,0.21651580449053834,0.21695742599090023,0.028396980399836902,0.12443390834705641
911,0,TemporalSpatialAgent,Temporal-Spatial,0.22391623410405379,0.008519090539416102,0.9360637746299983,0.19856454505202756,0.20778492901928075,0.21539714356463768,0.22391623410405379,0.02966501910082031,0.12467212915917994
912,0,TemporalSpatialAgent,Temporal-Spatial,0.22538221893047627,0.006754027959616299,0.9319655562548524,0.19814770414083846,0.21862819097085998,0.21340502090216448,0.22538221893047627,0.028552002217590612,0.11588486283807024
913,0,BilateralAgent,Bilateral,0.21761725534815787,0.0004349259431650765,0.9335124245905889,0.19908745160090918,0.21379279992229389,0.21761725534815787,0.2171823294049928,0.02710657028418341,0.12521359343946295
